"POSTCODE","ADDRESS","CITY","STATE"
"88000","Jalan Sembilan Belas","Kota Kinabalu","SBH"
"88000","Jalan Sembilan","Kota Kinabalu","SBH"
"88000","Jalan Sentosa","Kota Kinabalu","SBH"
"88000","Jalan Sepuloh","Kota Kinabalu","SBH"
"88000","Jalan Sinsuran","Kota Kinabalu","SBH"
"88000","Jalan Sugut","Kota Kinabalu","SBH"
"88000","Jalan Tan Beng Hing","Kota Kinabalu","SBH"
"88000","Jalan Tanjung Lipat","Kota Kinabalu","SBH"
"88000","Jalan Timbuk","Kota Kinabalu","SBH"
"88000","Jalan Tuanku Abdul Rahman","Kota Kinabalu","SBH"
"88000","Jalan Tugu","Kota Kinabalu","SBH"
"88000","Jalan Tujuh Belas","Kota Kinabalu","SBH"
"88000","Jalan Tujuh","Kota Kinabalu","SBH"
"88000","Jalan Tun Razak","Kota Kinabalu","SBH"
"88000","Kampung Air","Kota Kinabalu","SBH"
"88000","King Park Hotel","Kota Kinabalu","SBH"
"88000","Kompleks Asia City","Kota Kinabalu","SBH"
"88000","Kompleks SEDCO","Kota Kinabalu","SBH"
"88000","Kompleks Segama","Kota Kinabalu","SBH"
"88000","Kompleks Sinsuran","Kota Kinabalu","SBH"
"88000","Lebuhraya Pantai Baru","Kota Kinabalu","SBH"
"88000","Lorong 6","Kota Kinabalu","SBH"
"88000","Lorong 7","Kota Kinabalu","SBH"
"88000","Lorong Api-Api","Kota Kinabalu","SBH"
"88000","Lorong Bahasa","Kota Kinabalu","SBH"
"88000","Lorong Bakau","Kota Kinabalu","SBH"
"88000","Lorong Bank","Kota Kinabalu","SBH"
"88000","Lorong Berjaya","Kota Kinabalu","SBH"
"88000","Lorong Dewan","Kota Kinabalu","SBH"
"88000","Lorong Ewan","Kota Kinabalu","SBH"
"88000","Lorong Gumantung","Kota Kinabalu","SBH"
"88000","Lorong Haji Ahmad","Kota Kinabalu","SBH"
"88000","Lorong Haji Yaakub","Kota Kinabalu","SBH"
"88000","Lorong Jati","Kota Kinabalu","SBH"
"88000","Lorong Khidmat","Kota Kinabalu","SBH"
"88000","Lorong Lapan","Kota Kinabalu","SBH"
"88000","Lorong Merdeka","Kota Kinabalu","SBH"
"88000","Lorong Pasar Baru","Kota Kinabalu","SBH"
"88000","Lorong Pelabuhan A","Kota Kinabalu","SBH"
"88000","Lorong Pelabuhan","Kota Kinabalu","SBH"
"88000","Lorong Perpaduan (A & B)","Kota Kinabalu","SBH"
"88000","Lorong Sagunting","Kota Kinabalu","SBH"
"88000","Lorong Sembilan Belas","Kota Kinabalu","SBH"
"88000","Lorong Sembilan","Kota Kinabalu","SBH"
"88000","Lorong Sinsuran","Kota Kinabalu","SBH"
"88000","Lorong T3","Kota Kinabalu","SBH"
"88000","Lorong Yakin","Kota Kinabalu","SBH"
"88000","Marina Court","Kota Kinabalu","SBH"
"88000","Menara Jubli","Kota Kinabalu","SBH"
"88000","Menara MAA","Kota Kinabalu","SBH"
"88000","Menara MBF","Kota Kinabalu","SBH"
"88000","Pengkalan Polis Marin","Kota Kinabalu","SBH"
"88000","Promanade Hotel","Kota Kinabalu","SBH"
"88000","Pusat Kraftangan Filipina ","Kota Kinabalu","SBH"
"88000","Ruang Sinsuran 1 - 4","Kota Kinabalu","SBH"
"88000","Ruang Tiong Hwa","Kota Kinabalu","SBH"
"88000","Shangrila Hotel","Kota Kinabalu","SBH"
"88000","Tang Dynasty Hotel","Kota Kinabalu","SBH"
"88000","Warisan Square","Kota Kinabalu","SBH"
"88000","Wisma Bandaraya","Kota Kinabalu","SBH"
"88000","Wisma Budaya","Kota Kinabalu","SBH"
"88000","Wisma Dang Bandang","Kota Kinabalu","SBH"
"88000","Wisma Fook Loi","Kota Kinabalu","SBH"
"88000","Wisma Gaya","Kota Kinabalu","SBH"
"88000","Wisma Gek Poh","Kota Kinabalu","SBH"
"88000","Wisma Great Eastern Life","Kota Kinabalu","SBH"
"88000","Wisma Inti Utama","Kota Kinabalu","SBH"
"88000","Wisma KK","Kota Kinabalu","SBH"
"88000","Wisma Merdeka","Kota Kinabalu","SBH"
"88000","Wisma PendidIkan","Kota Kinabalu","SBH"
"88000","Wisma Perkasa","Kota Kinabalu","SBH"
"88000","Wisma SEDCO","Kota Kinabalu","SBH"
"88000","Wisma Sabah","Kota Kinabalu","SBH"
"88000","Wisma TWB","Kota Kinabalu","SBH"
"88000","Wisma Takada","Kota Kinabalu","SBH"
"88000","Wisma Yakim","Kota Kinabalu","SBH"
"88100","Anjung Perdana","Kota Kinabalu","SBH"
"88100","Apartment Murni","Kota Kinabalu","SBH"
"88100","Balai Bomba Negeri","Kota Kinabalu","SBH"
"88100","Balai Polis Karamunsing","Kota Kinabalu","SBH"
"88100","Balai Polis Tanjung Aru","Kota Kinabalu","SBH"
"88100","Bangunan BSN","Kota Kinabalu","SBH"
"88100","Bangunan Indonesia","Kota Kinabalu","SBH"
"88100","Bangunan Jabatan Tanah dan Ukur","Kota Kinabalu","SBH"
"88100","Bangunan LHDN","Kota Kinabalu","SBH"
"88100","Bangunan LUTH","Kota Kinabalu","SBH"
"88100","Bangunan Maybank","Kota Kinabalu","SBH"
"88100","Bangunan UMNO","Kota Kinabalu","SBH"
"88100","Bangunan USIA","Kota Kinabalu","SBH"
"88100","Casurina Hotel","Kota Kinabalu","SBH"
"88100","Grace Court","Kota Kinabalu","SBH"
"88100","Grace Square","Kota Kinabalu","SBH"
"88100","Grace Villa","Kota Kinabalu","SBH"
"88100","Harbour City","Kota Kinabalu","SBH"
"88100","Hotel Karamunsing","Kota Kinabalu","SBH"
"88100","Hotel Tang Dynasty Park","Kota Kinabalu","SBH"
"88100","Jalan Aru","Kota Kinabalu","SBH"
"88100","Jalan Belia","Kota Kinabalu","SBH"
"88100","Jalan Bukit Nenas","Kota Kinabalu","SBH"
"88100","Jalan Datuk Osman Yusof","Kota Kinabalu","SBH"
"88100","Jalan Edwina","Kota Kinabalu","SBH"
"88100","Jalan Ikan Juara","Kota Kinabalu","SBH"
"88100","Jalan Johor","Kota Kinabalu","SBH"
"88100","Jalan Kampung Tanjong Aru","Kota Kinabalu","SBH"
"88100","Jalan Karamunsing","Kota Kinabalu","SBH"
"88100","Jalan Kedah","Kota Kinabalu","SBH"
"88100","Jalan Kemajuan","Kota Kinabalu","SBH"
"88100","Jalan Kepayan","Kota Kinabalu","SBH"
"88100","Jalan Lapangan Terbang Lama","Kota Kinabalu","SBH"
"88100","Jalan Lingkar","Kota Kinabalu","SBH"
"88100","Jalan Maktab Sabah","Kota Kinabalu","SBH"
"88100","Jalan Markisa","Kota Kinabalu","SBH"
"88100","Jalan Masjid Negeri","Kota Kinabalu","SBH"
"88100","Jalan Mat Salleh","Kota Kinabalu","SBH"
"88100","Jalan Melati","Kota Kinabalu","SBH"
"88100","Jalan Mesra","Kota Kinabalu","SBH"
"88100","Jalan Murai","Kota Kinabalu","SBH"
"88100","Jalan Murni","Kota Kinabalu","SBH"
"88100","Jalan Nilam","Kota Kinabalu","SBH"
"88100","Jalan Padang Tembok","Kota Kinabalu","SBH"
"88100","Jalan Pantai Sembulan","Kota Kinabalu","SBH"
"88100","Jalan Parit","Kota Kinabalu","SBH"
"88100","Jalan Pusat Pembangunan Masyarakat","Kota Kinabalu","SBH"
"88100","Jalan Selangor","Kota Kinabalu","SBH"
"88100","Jalan Sembulan Lama","Kota Kinabalu","SBH"
"88100","Jalan Sembulan Tengah","Kota Kinabalu","SBH"
"88100","Jalan Sembulan","Kota Kinabalu","SBH"
"88100","Jalan Setia","Kota Kinabalu","SBH"
"88100","Jalan Sireh","Kota Kinabalu","SBH"
"88100","Jalan Tangki","Kota Kinabalu","SBH"
"88100","Jalan Tanjung Aru","Kota Kinabalu","SBH"
"88100","Jalan Tas","Kota Kinabalu","SBH"
"88100","Jalan Tengku Abdul Rahman","Kota Kinabalu","SBH"
"88100","Jalan Tun Mustafa","Kota Kinabalu","SBH"
"88100","KK Time Square","Kota Kinabalu","SBH"
"88100","Kampung Sembulan","Kota Kinabalu","SBH"
"88100","Kampung Sembulan(Lorong 1 - 16)","Kota Kinabalu","SBH"
"88100","Kampung Tanjong Aru","Kota Kinabalu","SBH"
"88100","Kampung Tanjung Aru Baru","Kota Kinabalu","SBH"
"88100","Kampung Tanjung Aru Lama","Kota Kinabalu","SBH"
"88100","Karamunsing Capital","Kota Kinabalu","SBH"
"88100","Karamunsing Warehouse","Kota Kinabalu","SBH"
"88100","Karamunsing","Kota Kinabalu","SBH"
"88100","Kem Bukit Perwira (507)","Kota Kinabalu","SBH"
"88100","Kem TUDM (571)","Kota Kinabalu","SBH"
"88100","Kinabalu Golf Cub","Kota Kinabalu","SBH"
"88100","Kompleks KWSP","Kota Kinabalu","SBH"
"88100","Kompleks Karamunsing","Kota Kinabalu","SBH"
"88100","Lapangan Terbang Kota Kinabalu Lama","Kota Kinabalu","SBH"
"88100","Lorong Aru","Kota Kinabalu","SBH"
"88100","Lorong Balai","Kota Kinabalu","SBH"
"88100","Lorong Bandaran Tanjong Aru","Kota Kinabalu","SBH"
"88100","Lorong Belia","Kota Kinabalu","SBH"
"88100","Lorong Belidah","Kota Kinabalu","SBH"
"88100","Lorong Bunga Kacang Wangi (1 - 2)","Kota Kinabalu","SBH"
"88100","Lorong Bunga Kacang Wangi","Kota Kinabalu","SBH"
"88100","Lorong Bunga Kemunting","Kota Kinabalu","SBH"
"88100","Lorong Bunga Telipoh (1 - 3)","Kota Kinabalu","SBH"
"88100","Lorong Bunga Telipoh","Kota Kinabalu","SBH"
"88100","Lorong Bunga Telor","Kota Kinabalu","SBH"
"88100","Lorong Cacaru","Kota Kinabalu","SBH"
"88100","Lorong Cermin","Kota Kinabalu","SBH"
"88100","Lorong Gerunggong (A & B)","Kota Kinabalu","SBH"
"88100","Lorong Gerunggong","Kota Kinabalu","SBH"
"88100","Lorong Gunung Perlis","Kota Kinabalu","SBH"
"88100","Lorong Ikan Badus","Kota Kinabalu","SBH"
"88100","Lorong Ikan Emas","Kota Kinabalu","SBH"
"88100","Lorong Ikan Krisi","Kota Kinabalu","SBH"
"88100","Lorong Ikan Lais","Kota Kinabalu","SBH"
"88100","Lorong Ikan Panggol","Kota Kinabalu","SBH"
"88100","Lorong Ikan Pepuyu","Kota Kinabalu","SBH"
"88100","Lorong Ikan Tongkol","Kota Kinabalu","SBH"
"88100","Lorong Ikan Yu","Kota Kinabalu","SBH"
"88100","Lorong Jelawat","Kota Kinabalu","SBH"
"88100","Lorong Johor","Kota Kinabalu","SBH"
"88100","Lorong Kampung Sembulan","Kota Kinabalu","SBH"
"88100","Lorong Karamunsing (A - C)","Kota Kinabalu","SBH"
"88100","Lorong Karamunsing","Kota Kinabalu","SBH"
"88100","Lorong Kedah","Kota Kinabalu","SBH"
"88100","Lorong Kepar","Kota Kinabalu","SBH"
"88100","Lorong Kerai","Kota Kinabalu","SBH"
"88100","Lorong Kima","Kota Kinabalu","SBH"
"88100","Lorong Kompleks Kebudayaan","Kota Kinabalu","SBH"
"88100","Lorong Kopi","Kota Kinabalu","SBH"
"88100","Lorong Kurau","Kota Kinabalu","SBH"
"88100","Lorong Lee Thau sang","Kota Kinabalu","SBH"
"88100","Lorong Nilam","Kota Kinabalu","SBH"
"88100","Lorong Pantai Aru Laut","Kota Kinabalu","SBH"
"88100","Lorong Pantai Aru","Kota Kinabalu","SBH"
"88100","Lorong Pasar","Kota Kinabalu","SBH"
"88100","Lorong Perlis","Kota Kinabalu","SBH"
"88100","Lorong Pinang","Kota Kinabalu","SBH"
"88100","Lorong Puru","Kota Kinabalu","SBH"
"88100","Lorong Putian","Kota Kinabalu","SBH"
"88100","Lorong Rumah Pangsa","Kota Kinabalu","SBH"
"88100","Lorong Selidai","Kota Kinabalu","SBH"
"88100","Lorong Selunsung (A - G)","Kota Kinabalu","SBH"
"88100","Lorong Selunsung","Kota Kinabalu","SBH"
"88100","Lorong Sembulan Lama","Kota Kinabalu","SBH"
"88100","Lorong Sempelang 1 - 3","Kota Kinabalu","SBH"
"88100","Lorong Sempelang","Kota Kinabalu","SBH"
"88100","Lorong Surui","Kota Kinabalu","SBH"
"88100","Lorong Taman Prince Philip","Kota Kinabalu","SBH"
"88100","Lorong Tamban","Kota Kinabalu","SBH"
"88100","Lorong Teraut","Kota Kinabalu","SBH"
"88100","Low Cost Housing (LPPB)","Kota Kinabalu","SBH"
"88100","Mahkamah Anak Negeri","Kota Kinabalu","SBH"
"88100","Masjid Negeri","Kota Kinabalu","SBH"
"88100","Menara Khidmat","Kota Kinabalu","SBH"
"88100","Menara Petronas","Kota Kinabalu","SBH"
"88100","Palace Hotel","Kota Kinabalu","SBH"
"88100","Pengkalan Polis Unit Udara","Kota Kinabalu","SBH"
"88100","Putatan","Kota Kinabalu","SBH"
"88100","Rumah Persekutuan","Kota Kinabalu","SBH"
"88100","SK Stella Maris","Kota Kinabalu","SBH"
"88100","SK Tanjung Aru 1","Kota Kinabalu","SBH"
"88100","SK Tanjung Aru 2","Kota Kinabalu","SBH"
"88100","SM Maktab Sabah","Kota Kinabalu","SBH"
"88100","SRJK (C) Chung Hwa","Kota Kinabalu","SBH"
"88100","SRK Secred Heart","Kota Kinabalu","SBH"
"88100","Sadong Jaya","Kota Kinabalu","SBH"
"88100","Secred Heart Church","Kota Kinabalu","SBH"
"88100","Sutera Harbour Resort","Kota Kinabalu","SBH"
"88100","Taman Elok","Kota Kinabalu","SBH"
"88100","Taman Grace","Kota Kinabalu","SBH"
"88100","Taman Sempelang (MPKK)","Kota Kinabalu","SBH"
"88100","Taman Sungai Wang 2","Kota Kinabalu","SBH"
"88100","Tanjung Aru Beach Hotel","Kota Kinabalu","SBH"
"88100","Tanjung Aru Plaza","Kota Kinabalu","SBH"
"88100","Tanjung Aru","Kota Kinabalu","SBH"
"88100","Telekom Malaysia Berhad","Kota Kinabalu","SBH"
"88100","Terminal Air Asia","Kota Kinabalu","SBH"
"88100","Urusetia","Kota Kinabalu","SBH"
"88100","Wakiki Condominium","Kota Kinabalu","SBH"
"88100","Wisma 2020","Kota Kinabalu","SBH"
"88100","Wisma Anglican","Kota Kinabalu","SBH"
"88100","Wisma Kewangan","Kota Kinabalu","SBH"
"88100","Wisma Khidmat","Kota Kinabalu","SBH"
"88100","Wisma Muis","Kota Kinabalu","SBH"
"88100","Wisma Tun Fuad Stephen","Kota Kinabalu","SBH"
"88200","Airport View Hotel","Kota Kinabalu","SBH"
"88200","Apartment Pasir Putih Phase 3B","Kota Kinabalu","SBH"
"88200","Apartment Union","Kota Kinabalu","SBH"
"88200","Balai Cerap Al Birumi","Kota Kinabalu","SBH"
"88200","Borneo Paradise","Kota Kinabalu","SBH"
"88200","Bukit Vor Apartment","Kota Kinabalu","SBH"
"88200","Cyber City Apartment","Kota Kinabalu","SBH"
"88200","Deluxe Court","Kota Kinabalu","SBH"
"88200","Dewan Petagas","Kota Kinabalu","SBH"
"88200","Flat Pasir Putih Phase 2","Kota Kinabalu","SBH"
"88200","Friendship Villa","Kota Kinabalu","SBH"
"88200","Ganang Apartment","Kota Kinabalu","SBH"
"88200","Golden Center","Kota Kinabalu","SBH"
"88200","Golden Vale","Kota Kinabalu","SBH"
"88200","Ibu Pejabat Polis","Kota Kinabalu","SBH"
"88200","Institut Kemahiran Belia Negara","Kota Kinabalu","SBH"
"88200","Jabatan Haiwan Kepayan","Kota Kinabalu","SBH"
"88200","Jabatan Keretapi","Kota Kinabalu","SBH"
"88200","Jalan Banjaran","Kota Kinabalu","SBH"
"88200","Jalan Bersatu Lama","Kota Kinabalu","SBH"
"88200","Jalan Bukit Vor","Kota Kinabalu","SBH"
"88200","Jalan Bunga Raya","Kota Kinabalu","SBH"
"88200","Jalan Chempaka","Kota Kinabalu","SBH"
"88200","Jalan Deluxe","Kota Kinabalu","SBH"
"88200","Jalan Ganang Villa","Kota Kinabalu","SBH"
"88200","Jalan Ganang","Kota Kinabalu","SBH"
"88200","Jalan Hussien 2","Kota Kinabalu","SBH"
"88200","Jalan Hussien 3A","Kota Kinabalu","SBH"
"88200","Jalan Hussien 6","Kota Kinabalu","SBH"
"88200","Jalan Indah","Kota Kinabalu","SBH"
"88200","Jalan Jagus","Kota Kinabalu","SBH"
"88200","Jalan Kampung Ganang","Kota Kinabalu","SBH"
"88200","Jalan Kampung Peringatan","Kota Kinabalu","SBH"
"88200","Jalan Kampung Petagas","Kota Kinabalu","SBH"
"88200","Jalan Ketiau","Kota Kinabalu","SBH"
"88200","Jalan Kivouvang","Kota Kinabalu","SBH"
"88200","Jalan Kosan","Kota Kinabalu","SBH"
"88200","Jalan Lakati Mojunggal","Kota Kinabalu","SBH"
"88200","Jalan Lama","Kota Kinabalu","SBH"
"88200","Jalan Lapangan Terbang Baru","Kota Kinabalu","SBH"
"88200","Jalan Linsuk Bersatu","Kota Kinabalu","SBH"
"88200","Jalan Lintas By Pass Petagas","Kota Kinabalu","SBH"
"88200","Jalan Masabun","Kota Kinabalu","SBH"
"88200","Jalan Mongkopun","Kota Kinabalu","SBH"
"88200","Jalan Nabizan","Kota Kinabalu","SBH"
"88200","Jalan OT Sandakat","Kota Kinabalu","SBH"
"88200","Jalan Pahlawan","Kota Kinabalu","SBH"
"88200","Jalan Pandan","Kota Kinabalu","SBH"
"88200","Jalan Pantai Barahi","Kota Kinabalu","SBH"
"88200","Jalan Pedada 1","Kota Kinabalu","SBH"
"88200","Jalan Penampang","Kota Kinabalu","SBH"
"88200","Jalan Penjara","Kota Kinabalu","SBH"
"88200","Jalan Perwira","Kota Kinabalu","SBH"
"88200","Jalan Petagas","Kota Kinabalu","SBH"
"88200","Jalan Putatan","Kota Kinabalu","SBH"
"88200","Jalan Rumah Sakit","Kota Kinabalu","SBH"
"88200","Jalan Sepanggil 2","Kota Kinabalu","SBH"
"88200","Jalan Simpur","Kota Kinabalu","SBH"
"88200","Jalan Tema 1","Kota Kinabalu","SBH"
"88200","Jalan Tombovo","Kota Kinabalu","SBH"
"88200","Jandan Pandan","Kota Kinabalu","SBH"
"88200","Kampung Deluxe","Kota Kinabalu","SBH"
"88200","Kampung Ganang","Kota Kinabalu","SBH"
"88200","Kampung Kepayan","Kota Kinabalu","SBH"
"88200","Kampung Ketiau","Kota Kinabalu","SBH"
"88200","Kampung Kuala Putatan","Kota Kinabalu","SBH"
"88200","Kampung Muhibbah Baru","Kota Kinabalu","SBH"
"88200","Kampung Muhibbah Lama","Kota Kinabalu","SBH"
"88200","Kampung Pasir Puteh","Kota Kinabalu","SBH"
"88200","Kampung Peringkatan","Kota Kinabalu","SBH"
"88200","Kampung Petagas","Kota Kinabalu","SBH"
"88200","Kampung Sailan","Kota Kinabalu","SBH"
"88200","Kampung Sepanggil","Kota Kinabalu","SBH"
"88200","Kampung Sodomon","Kota Kinabalu","SBH"
"88200","Kampung Sri Pandan","Kota Kinabalu","SBH"
"88200","Kepayan Perdana Commercial Center","Kota Kinabalu","SBH"
"88200","Kepayang Rumah Murah Phase 1","Kota Kinabalu","SBH"
"88200","Kepayang Rumah Murah Phase 2","Kota Kinabalu","SBH"
"88200","Klinik Kesihatan Putatan","Kota Kinabalu","SBH"
"88200","Kompleks JKR","Kota Kinabalu","SBH"
"88200","Kompleks Kilang BPIMB","Kota Kinabalu","SBH"
"88200","Kompleks Veterinar","Kota Kinabalu","SBH"
"88200","Kristal Condominium","Kota Kinabalu","SBH"
"88200","Lok Kawi","Kota Kinabalu","SBH"
"88200","Lokkawi Height Apartment","Kota Kinabalu","SBH"
"88200","Lokkawi Industrial Estate Phase 1","Kota Kinabalu","SBH"
"88200","Lorong Berhwemin","Kota Kinabalu","SBH"
"88200","Lorong Bersatu (3A - 3C)","Kota Kinabalu","SBH"
"88200","Lorong Bersatu 1","Kota Kinabalu","SBH"
"88200","Lorong Bersatu 4","Kota Kinabalu","SBH"
"88200","Lorong Bunga Patuma (A - G)","Kota Kinabalu","SBH"
"88200","Lorong Bunga Patuma","Kota Kinabalu","SBH"
"88200","Lorong Bunga Petuma (1 - 10)","Kota Kinabalu","SBH"
"88200","Lorong Bunga Raya (1 - 2)","Kota Kinabalu","SBH"
"88200","Lorong Bunga Tanjung 2","Kota Kinabalu","SBH"
"88200","Lorong Bunga Tasbeh (1 - 3)","Kota Kinabalu","SBH"
"88200","Lorong Bunga Tasbeh","Kota Kinabalu","SBH"
"88200","Lorong Dembela Kera","Kota Kinabalu","SBH"
"88200","Lorong Dinawan 1 - 4","Kota Kinabalu","SBH"
"88200","Lorong Friendship 3","Kota Kinabalu","SBH"
"88200","Lorong Friendship 3A","Kota Kinabalu","SBH"
"88200","Lorong Friendship 3B - 3G","Kota Kinabalu","SBH"
"88200","Lorong Ganang 1A","Kota Kinabalu","SBH"
"88200","Lorong Ganang Villa 1 - 8","Kota Kinabalu","SBH"
"88200","Lorong Ganang","Kota Kinabalu","SBH"
"88200","Lorong Jumbo 1 - 12","Kota Kinabalu","SBH"
"88200","Lorong KO-Pelajaran","Kota Kinabalu","SBH"
"88200","Lorong Ketiau 1","Kota Kinabalu","SBH"
"88200","Lorong Ketiau 2/1","Kota Kinabalu","SBH"
"88200","Lorong Ketiau 3/1 - 3/2","Kota Kinabalu","SBH"
"88200","Lorong Ketiau 3/1","Kota Kinabalu","SBH"
"88200","Lorong Ketiau 3/2","Kota Kinabalu","SBH"
"88200","Lorong Layang-Layang (1 - 2)","Kota Kinabalu","SBH"
"88200","Lorong Lok Saga","Kota Kinabalu","SBH"
"88200","Lorong Melati","Kota Kinabalu","SBH"
"88200","Lorong Meruntum (1 - 3)","Kota Kinabalu","SBH"
"88200","Lorong Meruntum (G - J)","Kota Kinabalu","SBH"
"88200","Lorong Milinneum (1 - 2)","Kota Kinabalu","SBH"
"88200","Lorong Olivia 1B","Kota Kinabalu","SBH"
"88200","Lorong Olivia 1C","Kota Kinabalu","SBH"
"88200","Lorong Pandan (1 - 4)","Kota Kinabalu","SBH"
"88200","Lorong Park (1 - 2)","Kota Kinabalu","SBH"
"88200","Lorong Pasir Putih (1 - 5)","Kota Kinabalu","SBH"
"88200","Lorong Pasir Putih 1 - 3","Kota Kinabalu","SBH"
"88200","Lorong Pasir Putih 5","Kota Kinabalu","SBH"
"88200","Lorong Perdana","Kota Kinabalu","SBH"
"88200","Lorong Petagas (1 - 2)","Kota Kinabalu","SBH"
"88200","Lorong Petagas","Kota Kinabalu","SBH"
"88200","Lorong Purun","Kota Kinabalu","SBH"
"88200","Lorong Ridge (2/A - 2/E)","Kota Kinabalu","SBH"
"88200","Lorong Ridge (3/A - 3/L)","Kota Kinabalu","SBH"
"88200","Lorong Ridge 1","Kota Kinabalu","SBH"
"88200","Lorong Ridge 1/A","Kota Kinabalu","SBH"
"88200","Lorong Ridge 1/B","Kota Kinabalu","SBH"
"88200","Lorong Ridge 2","Kota Kinabalu","SBH"
"88200","Lorong Sri Pandan","Kota Kinabalu","SBH"
"88200","Lorong Surau","Kota Kinabalu","SBH"
"88200","Lorong Tanamas 1","Kota Kinabalu","SBH"
"88200","Lorong Tanamas","Kota Kinabalu","SBH"
"88200","Lorong Tema 1","Kota Kinabalu","SBH"
