"01000","Kampung Kurung Batang","Kangar","PLS"
"01000","Kampung Lin","Kangar","PLS"
"01000","Kampung Masjid (Kangar)","Kangar","PLS"
"01000","Kampung Mengkuang Layar","Kangar","PLS"
"01000","Kampung Nissam","Kangar","PLS"
"01000","Kampung Nyak Adam","Kangar","PLS"
"01000","Kampung Padang Behor","Kangar","PLS"
"01000","Kampung Padang Jawa Seriab","Kangar","PLS"
"01000","Kampung Padang Katong","Kangar","PLS"
"01000","Kampung Padang Kedepiang","Kangar","PLS"
"01000","Kampung Padang Machang","Kangar","PLS"
"01000","Kampung Padang Nyaring","Kangar","PLS"
"01000","Kampung Padang Pauh","Kangar","PLS"
"01000","Kampung Padang Petani","Kangar","PLS"
"01000","Kampung Padang Seberang","Kangar","PLS"
"01000","Kampung Panggau","Kangar","PLS"
"01000","Kampung Parit Jari","Kangar","PLS"
"01000","Kampung Penghulu Bakar","Kangar","PLS"
"01000","Kampung Pengkalan Asam","Kangar","PLS"
"01000","Kampung Peseri","Kangar","PLS"
"01000","Kampung Petai Hilir","Kangar","PLS"
"01000","Kampung Petai","Kangar","PLS"
"01000","Kampung Pokok Jawi","Kangar","PLS"
"01000","Kampung Pondok","Kangar","PLS"
"01000","Kampung Pulau","Kangar","PLS"
"01000","Kampung Repoh Dagang","Kangar","PLS"
"01000","Kampung Repoh","Kangar","PLS"
"01000","Kampung Salang","Kangar","PLS"
"01000","Kampung Santan Aur","Kangar","PLS"
"01000","Kampung Santan Belat","Kangar","PLS"
"01000","Kampung Santan Enam","Kangar","PLS"
"01000","Kampung Santan Masjid","Kangar","PLS"
"01000","Kampung Santan","Kangar","PLS"
"01000","Kampung Sempering","Kangar","PLS"
"01000","Kampung Sena Sematang","Kangar","PLS"
"01000","Kampung Sena","Kangar","PLS"
"01000","Kampung Sentang","Kangar","PLS"
"01000","Kampung Sentua","Kangar","PLS"
"01000","Kampung Seriab","Kangar","PLS"
"01000","Kampung Sungai Bakong","Kangar","PLS"
"01000","Kampung Sungai Baru","Kangar","PLS"
"01000","Kampung Sungai Santan","Kangar","PLS"
"01000","Kampung Sungai Siran","Kangar","PLS"
"01000","Kampung Surau","Kangar","PLS"
"01000","Kampung Syed Umar","Kangar","PLS"
"01000","Kampung Tanjung Buluh","Kangar","PLS"
"01000","Kampung Tanjung Gorah","Kangar","PLS"
"01000","Kampung Tanjung Sila","Kangar","PLS"
"01000","Kampung Tanjung","Kangar","PLS"
"01000","Kampung Tebing Tinggi","Kangar","PLS"
"01000","Kampung Telaga Idi","Kangar","PLS"
"01000","Kampung Telaga Nyiur Manis","Kangar","PLS"
"01000","Kampung Telok Epa","Kangar","PLS"
"01000","Kampung Telok Gelam","Kangar","PLS"
"01000","Kampung Telok Jambu","Kangar","PLS"
"01000","Kampung Telok Kacang","Kangar","PLS"
"01000","Kampung Telok Tui","Kangar","PLS"
"01000","Kampung Temak","Kangar","PLS"
"01000","Kampung Tengah Abi","Kangar","PLS"
"01000","Kampung Titi Teras","Kangar","PLS"
"01000","Kampung Titi Tok Bandar","Kangar","PLS"
"01000","Kampung Tok Dewa","Kangar","PLS"
"01000","Kampung Tok Gong","Kangar","PLS"
"01000","Kampung Tok Jawa","Kangar","PLS"
"01000","Kampung Tok Jepun","Kangar","PLS"
"01000","Kampung Tok Kandang","Kangar","PLS"
"01000","Kampung Tok Kembong","Kangar","PLS"
"01000","Kampung Tok Larak","Kangar","PLS"
"01000","Kampung Tok Peduka","Kangar","PLS"
"01000","Kampung Tok Pong","Kangar","PLS"
"01000","Kampung Tok Sumbing","Kangar","PLS"
"01000","Kampung Ujung Bukit","Kangar","PLS"
"01000","Kampung Utan Aji","Kangar","PLS"
"01000","Kampung Utan Temak","Kangar","PLS"
"01000","Kampung Wang Belimbing","Kangar","PLS"
"01000","Kampung Wang Besar","Kangar","PLS"
"01000","Kampung Wang Ulu","Kangar","PLS"
"01000","Kangar","Kangar","PLS"
"01000","Kubang Arang","Kangar","PLS"
"01000","Lorong Haji Seman","Kangar","PLS"
"01000","Lorong Kampung Sena","Kangar","PLS"
"01000","Lorong Nisam","Kangar","PLS"
"01000","Lorong Sekolah","Kangar","PLS"
"01000","Lukuk Gajah","Kangar","PLS"
"01000","Mengkuang Layar","Kangar","PLS"
"01000","Padang Bohor","Kangar","PLS"
"01000","Pengkalan Asam","Kangar","PLS"
"01000","Perumahan Awam Bohor Lateh","Kangar","PLS"
"01000","Perumahan Awam Santan","Kangar","PLS"
"01000","Repoh","Kangar","PLS"
"01000","Sena Rendang","Kangar","PLS"
"01000","Taman Abu Bakar Munir","Kangar","PLS"
"01000","Taman Aman","Kangar","PLS"
"01000","Taman Bakau Emas","Kangar","PLS"
"01000","Taman Behor Indah","Kangar","PLS"
"01000","Taman Bintong Maju","Kangar","PLS"
"01000","Taman Bintong Setia","Kangar","PLS"
"01000","Taman Bintong Utama","Kangar","PLS"
"01000","Taman Bukit Kaya","Kangar","PLS"
"01000","Taman Bukit Kayangan","Kangar","PLS"
"01000","Taman Bumita","Kangar","PLS"
"01000","Taman Bunga Kemboja RPA","Kangar","PLS"
"01000","Taman Bunga Raya","Kangar","PLS"
"01000","Taman Cahaya","Kangar","PLS"
"01000","Taman Cergas","Kangar","PLS"
"01000","Taman Ceria","Kangar","PLS"
"01000","Taman Choo Kee","Kangar","PLS"
"01000","Taman Datuk Jaafar Hassan","Kangar","PLS"
"01000","Taman Datuk Setia","Kangar","PLS"
"01000","Taman Datuk Wan Ahmad","Kangar","PLS"
"01000","Taman Desa Bintong","Kangar","PLS"
"01000","Taman Desa Jarak","Kangar","PLS"
"01000","Taman Desa Katong","Kangar","PLS"
"01000","Taman Desa Kayangan","Kangar","PLS"
"01000","Taman Desa Pulai","Kangar","PLS"
"01000","Taman Desa Putra","Kangar","PLS"
"01000","Taman Desa Sentua","Kangar","PLS"
"01000","Taman Fauziah","Kangar","PLS"
"01000","Taman Firdaus","Kangar","PLS"
"01000","Taman Gasing","Kangar","PLS"
"01000","Taman Gembira","Kangar","PLS"
"01000","Taman Guru Jaya","Kangar","PLS"
"01000","Taman Guru","Kangar","PLS"
"01000","Taman Hijrah","Kangar","PLS"
"01000","Taman Idaman","Kangar","PLS"
"01000","Taman Indera","Kangar","PLS"
"01000","Taman Intan","Kangar","PLS"
"01000","Taman Ira","Kangar","PLS"
"01000","Taman Jali","Kangar","PLS"
"01000","Taman Jarak","Kangar","PLS"
"01000","Taman Jawi Matang","Kangar","PLS"
"01000","Taman Jaya ","Kangar","PLS"
"01000","Taman Jaya Diri","Kangar","PLS"
"01000","Taman Jejawi","Kangar","PLS"
"01000","Taman Jelati","Kangar","PLS"
"01000","Taman Kangar","Kangar","PLS"
"01000","Taman Kastam ","Kangar","PLS"
"01000","Taman Kayangan Indah","Kangar","PLS"
"01000","Taman Kechor Indah","Kangar","PLS"
"01000","Taman Kechor Jaya","Kangar","PLS"
"01000","Taman Kecor Indah","Kangar","PLS"
"01000","Taman Kemajuan","Kangar","PLS"
"01000","Taman Kenanga","Kangar","PLS"
"01000","Taman Koperasi","Kangar","PLS"
"01000","Taman Lewata","Kangar","PLS"
"01000","Taman Lima Naleh","Kangar","PLS"
"01000","Taman Mada Sepakat","Kangar","PLS"
"01000","Taman Mas Muda","Kangar","PLS"
"01000","Taman Mas Putra","Kangar","PLS"
"01000","Taman Mas Ria","Kangar","PLS"
"01000","Taman Medan Sepakat","Kangar","PLS"
"01000","Taman Merpati","Kangar","PLS"
"01000","Taman Mesra ","Kangar","PLS"
"01000","Taman Mesra Jejawi","Kangar","PLS"
"01000","Taman Mewah","Kangar","PLS"
"01000","Taman Muda Sepakat","Kangar","PLS"
"01000","Taman Murni","Kangar","PLS"
"01000","Taman Mutiara","Kangar","PLS"
"01000","Taman Norma","Kangar","PLS"
"01000","Taman Peduka","Kangar","PLS"
"01000","Taman Pekeliling","Kangar","PLS"
"01000","Taman Pengkalan Assam","Kangar","PLS"
"01000","Taman Pengkalan Indah","Kangar","PLS"
"01000","Taman Perlis","Kangar","PLS"
"01000","Taman Permai","Kangar","PLS"
"01000","Taman Pertama","Kangar","PLS"
"01000","Taman Pertiwi Indah","Kangar","PLS"
"01000","Taman Pertiwi Seriab","Kangar","PLS"
"01000","Taman Putera","Kangar","PLS"
"01000","Taman Putra Putri","Kangar","PLS"
"01000","Taman Rasa Sayang","Kangar","PLS"
"01000","Taman Repoh Indah","Kangar","PLS"
"01000","Taman Repoh Jaya","Kangar","PLS"
"01000","Taman Repoh","Kangar","PLS"
"01000","Taman Sena Indah","Kangar","PLS"
"01000","Taman Sena Permai","Kangar","PLS"
"01000","Taman Sena","Kangar","PLS"
"01000","Taman Sentua","Kangar","PLS"
"01000","Taman Sepadu 1","Kangar","PLS"
"01000","Taman Sepadu","Kangar","PLS"
"01000","Taman Seri Bahagia","Kangar","PLS"
"01000","Taman Seri Embun","Kangar","PLS"
"01000","Taman Seri Idaman","Kangar","PLS"
"01000","Taman Seri Intan","Kangar","PLS"
"01000","Taman Seri Manis","Kangar","PLS"
"01000","Taman Seri Medan","Kangar","PLS"
"01000","Taman Seri Murni","Kangar","PLS"
"01000","Taman Seri Pilihan","Kangar","PLS"
"01000","Taman Seri Puchong","Kangar","PLS"
"01000","Taman Seri Pulai 4","Kangar","PLS"
"01000","Taman Seri Tanjung","Kangar","PLS"
"01000","Taman Seriab","Kangar","PLS"
"01000","Taman Setia Utama","Kangar","PLS"
"01000","Taman Simpang Tiga","Kangar","PLS"
"01000","Taman Sri Guar Syed Alwi","Kangar","PLS"
"01000","Taman Suriani","Kangar","PLS"
"01000","Taman Syed Alwi","Kangar","PLS"
"01000","Taman Ten","Kangar","PLS"
"01000","Taman Teratai","Kangar","PLS"
"01000","Taman Tok Peduka","Kangar","PLS"
"01000","Taman Utama Indah","Kangar","PLS"
"01000","Taman Utama","Kangar","PLS"
"01000","Taman Utara","Kangar","PLS"
"01000","Taman Wira","Kangar","PLS"
"01000","Titi Chai","Kangar","PLS"
"01000","Titi Midin","Kangar","PLS"
"01000","Tok Peduka","Kangar","PLS"
"01000","Ujung Batu","Kangar","PLS"
"01007","Kangar - Peti surat","Kangar","PLS"
"01009","Kangar - Beg berkunci","Kangar","PLS"
"01500","DYMM Tuanku Raja Perlis","Kangar","PLS"
"01502","YAB Menteri Besar Perlis","Kangar","PLS"
"01503","Setiausaha Kerajaan Negeri","Kangar","PLS"
"01504","Biro Bantuan Guaman","Kangar","PLS"
"01505","Biro Pengaduan Awam","Kangar","PLS"
"01506","Mahkamah Sesyen","Kangar","PLS"
"01506","Mahkamah Tinggi","Kangar","PLS"
"01508","Amanah Raya Berhad","Kangar","PLS"
"01512","Penasihat Undang-Undang Negeri","Kangar","PLS"
"01514","Jabatan Perangkaan","Kangar","PLS"
"01516","Jabatan Pemegang Harta","Kangar","PLS"
"01517","Jabatan Perpaduan Negara","Kangar","PLS"
"01518","Jabatan Audit Negeri","Kangar","PLS"
"01524","Setiausaha Keselamatan Negeri","Kangar","PLS"
"01529","Unit Penyelidikan Sosio Ekonomi","Kangar","PLS"
"01532","Jabatan Sumber Manusia","Kangar","PLS"
"01538","Jabatan Keselamatan Sosial (Perkeso)","Kangar","PLS"
"01540","Jabatan Tenaga Rakyat","Kangar","PLS"
"01546","Pejabat Rela Negeri","Kangar","PLS"
"01546","Unit Pencegah Penyeludupan","Kangar","PLS"
"01550","Jabatan Imigresen","Kangar","PLS"
"01551","Jabatan Pendaftaran Negara","Kangar","PLS"
"01556","Jabatan Pertahanan Awam","Kangar","PLS"
"01560","Ketua Polis Negeri","Kangar","PLS"
"01564","Jabatan Kebajikan Masyarakat","Kangar","PLS"
"01570","Jabatan Belia & Sukan","Kangar","PLS"
"01572","Perpustakaan Awam Negeri","Kangar","PLS"
"01576","Jabatan Tanah & Galian","Kangar","PLS"
"01578","Jabatan Ukur & Pemetaan","Kangar","PLS"
"01582","Jabatan Kerja Raya","Kangar","PLS"
"01586","Hospital Kangar","Kangar","PLS"
"01590","Jabatan Kesihatan","Kangar","PLS"
"01592","Pegawai Kewangan Negeri","Kangar","PLS"
"01594","Akauntan Negeri","Kangar","PLS"
"01596","Jabatan Kastam & Eksais Di Raja","Kangar","PLS"
"01598","Kumpulan Wang Simpanan Pekerja","Kangar","PLS"
"01600","Lembaga Hasil Dalam Negeri","Kangar","PLS"
"01604","Jabatan Pendidikan","Kangar","PLS"
"01606","Jabatan Kemajuan Masyarakat (Kemas)","Kangar","PLS"
"01608","Jabatan Pembangunan Koperasi","Kangar","PLS"
"01609","Pejabat Mara Negeri","Kangar","PLS"
"01610","Bahagian Perlesenan - Kementerian Penerangan","Kangar","PLS"
"01612","Jabatan Penerangan","Kangar","PLS"
"01614","Jabatan Penyiaran","Kangar","PLS"
"01620","Jabatan Pengangkutan Jalan","Kangar","PLS"
"01622","Unit Penguatkuasa Kem. Perdagangan & Perindustrian","Kangar","PLS"
"01626","Jabatan Pengairan & Saliran","Kangar","PLS"
"01628","Jabatan Perikanan","Kangar","PLS"
"01630","Jabatan Haiwan","Kangar","PLS"
"01632","Jabatan Pertanian","Kangar","PLS"
"01634","Panglima Markas 12 Briged","Kangar","PLS"
"01644","Majlis Perbandaran Kangar","Kangar","PLS"
"01646","Jabatan Perancang Bandar & Desa","Kangar","PLS"
"01648","Jabatan Bomba & Penyelamat","Kangar","PLS"
"01660","Jabatan Perhutanan","Kangar","PLS"
"01664","Jabatan Perhilitan","Kangar","PLS"
"01670","Pos Malaysia Berhad","Kangar","PLS"
"01672","Telekom Malaysia Berhad","Kangar","PLS"
"01673","Tenaga Nasional Berhad","Kangar","PLS"
"01674","Pegawai Kemajuan Negeri","Kangar","PLS"
"01676","Jabatan Agama Islam Perlis","Kangar","PLS"
"01680","Dewan Undangan Negeri","Kangar","PLS"
"01694","Jabatan KeBudayaan & Kesenian","Kangar","PLS"
"02000","Al Marhom Kayang","Kuala Perlis","PLS"
"02000","Bohor Lateh","Kuala Perlis","PLS"
"02000","Bohor Mali","Kuala Perlis","PLS"
"02000","Bukit Puteh","Kuala Perlis","PLS"
"02000","Bukit Tok Po","Kuala Perlis","PLS"
"02000","Jalan Besar","Kuala Perlis","PLS"
"02000","Jalan Lama Kuala Perlis (Batu 4)","Kuala Perlis","PLS"
"02000","Jalan Masjid","Kuala Perlis","PLS"
"02000","Jalan Miri","Kuala Perlis","PLS"
"02000","Jalan Panggong","Kuala Perlis","PLS"
"02000","Jalan Serawak","Kuala Perlis","PLS"
"02000","Jalan Siakap","Kuala Perlis","PLS"
"02000","Jalan Simpang Empat (Batu 3 3/4 - 4 1/2)","Kuala Perlis","PLS"
"02000","Kampung Bahagia","Kuala Perlis","PLS"
"02000","Kampung Bangsal Lebah","Kuala Perlis","PLS"
"02000","Kampung Baru (Jalan Sarawak)","Kuala Perlis","PLS"
"02000","Kampung Baru Jeti","Kuala Perlis","PLS"
"02000","Kampung Baru Tandiap","Kuala Perlis","PLS"
"02000","Kampung Baru Tok Kuning","Kuala Perlis","PLS"
"02000","Kampung Batu Buaya","Kuala Perlis","PLS"
"02000","Kampung Batu Lima","Kuala Perlis","PLS"
"02000","Kampung Behor Lateh","Kuala Perlis","PLS"
"02000","Kampung Belakang Kilang","Kuala Perlis","PLS"
"02000","Kampung Besar","Kuala Perlis","PLS"
"02000","Kampung Bohor Ibus","Kuala Perlis","PLS"
"02000","Kampung Bohor Lateh","Kuala Perlis","PLS"
"02000","Kampung Bohor Mesjid","Kuala Perlis","PLS"
"02000","Kampung Bohor Rotan Pahit","Kuala Perlis","PLS"
"02000","Kampung Bohor Tui","Kuala Perlis","PLS"
"02000","Kampung Bukit Papan","Kuala Perlis","PLS"
"02000","Kampung Hujung Tanjung","Kuala Perlis","PLS"
"02000","Kampung Kolam Raja","Kuala Perlis","PLS"
"02000","Kampung Kota Kayang","Kuala Perlis","PLS"
"02000","Kampung Kuala","Kuala Perlis","PLS"
"02000","Kampung Kurung Tengar","Kuala Perlis","PLS"
"02000","Kampung Langgar","Kuala Perlis","PLS"
"02000","Kampung Nelayan","Kuala Perlis","PLS"
"02000","Kampung Padang Besar Selatan","Kuala Perlis","PLS"
"02000","Kampung Padang Cina","Kuala Perlis","PLS"
"02000","Kampung Padang Jamil","Kuala Perlis","PLS"
"02000","Kampung Pak Lengah","Kuala Perlis","PLS"
"02000","Kampung Peladang","Kuala Perlis","PLS"
"02000","Kampung Perak","Kuala Perlis","PLS"
"02000","Kampung Pokok Asam","Kuala Perlis","PLS"
"02000","Kampung Puju","Kuala Perlis","PLS"
"02000","Kampung Pulau Ketam","Kuala Perlis","PLS"
"02000","Kampung Pulau","Kuala Perlis","PLS"
"02000","Kampung Seberang Alor","Kuala Perlis","PLS"
"02000","Kampung Seberang Jaya","Kuala Perlis","PLS"
"02000","Kampung Seberang Tok PI","Kuala Perlis","PLS"
"02000","Kampung Sungai Mati","Kuala Perlis","PLS"
"02000","Kampung Tandiap","Kuala Perlis","PLS"
"02000","Kampung Tanjung Gelam","Kuala Perlis","PLS"
"02000","Kampung Telok","Kuala Perlis","PLS"
"02000","Kampung Tengah Bohor Lateh","Kuala Perlis","PLS"
"02000","Kampung Tengah","Kuala Perlis","PLS"
"02000","Kampung Terus Teritip","Kuala Perlis","PLS"
"02000","Kampung Titi Serong","Kuala Perlis","PLS"
"02000","Kampung Tok Kaya","Kuala Perlis","PLS"
"02000","Kampung Tok Kuning","Kuala Perlis","PLS"
"02000","Kampung Utan Ibus","Kuala Perlis","PLS"
"02000","Kampung Wai","Kuala Perlis","PLS"
"02000","Kampung Wang Pinang","Kuala Perlis","PLS"
"02000","Kawasan Perindustrian Kuala Perlis","Kuala Perlis","PLS"
"02000","Kuala Perlis","Kuala Perlis","PLS"
"02000","PPRT Tok Kuning","Kuala Perlis","PLS"
"02000","Persiaran Putra Timur 1","Kuala Perlis","PLS"
"02000","Rancangan Perumahan Awam 2 KPS","Kuala Perlis","PLS"
"02000","Sungai Berembang","Kuala Perlis","PLS"
"02000","Sungai Manor","Kuala Perlis","PLS"
"02000","Sungai Siput","Kuala Perlis","PLS"
"02000","Taman Berlian","Kuala Perlis","PLS"
"02000","Taman Bukit Kubu","Kuala Perlis","PLS"
"02000","Taman Indera Indah","Kuala Perlis","PLS"
"02000","Taman Kuala Perlis","Kuala Perlis","PLS"
"02000","Taman Peladang Jaya","Kuala Perlis","PLS"
"02000","Taman Semarak","Kuala Perlis","PLS"
"02000","Taman Sentosa","Kuala Perlis","PLS"
"02000","Taman Seri Bayu","Kuala Perlis","PLS"
"02000","Taman Seri Semarak","Kuala Perlis","PLS"
"02000","Taman Suria","Kuala Perlis","PLS"
"02100","Aked niaga","Padang Besar","PLS"
"02100","Bukit Cabang","Padang Besar","PLS"
"02100","Emas Kerajang","Padang Besar","PLS"
"02100","Felcra Lubuk Sireh","Padang Besar","PLS"
"02100","Felda Mata Ayer","Padang Besar","PLS"
"02100","Felda Rimba Mas","Padang Besar","PLS"
"02100","Gapura Square","Padang Besar","PLS"
"02100","Gapura squre","Padang Besar","PLS"
"02100","Jalan Padang Besar (Km 19)","Padang Besar","PLS"
"02100","Kampung Alor Dalam (Bukit Chabang)","Padang Besar","PLS"
"02100","Kampung Asmara","Padang Besar","PLS"
"02100","Kampung Baru Bukit Chabang","Padang Besar","PLS"
"02100","Kampung Baru Jalan Sahabat","Padang Besar","PLS"
"02100","Kampung Baru","Padang Besar","PLS"
"02100","Kampung Bukit Chabang","Padang Besar","PLS"
"02100","Kampung Chantek","Padang Besar","PLS"
"02100","Kampung Guar Tinggi (Titi Tinggi)","Padang Besar","PLS"
"02100","Kampung Kok Mak","Padang Besar","PLS"
"02100","Kampung Kolam","Padang Besar","PLS"
"02100","Kampung Masjid","Padang Besar","PLS"
"02100","Kampung Melayu","Padang Besar","PLS"
"02100","Kampung Padang Mawa","Padang Besar","PLS"
"02100","Kampung Petani","Padang Besar","PLS"
"02100","Kampung Sahabat","Padang Besar","PLS"
"02100","Kampung Sena","Padang Besar","PLS"
"02100","Kampung Sungai Chuchuh","Padang Besar","PLS"
"02100","Kampung Syed Abdan","Padang Besar","PLS"
"02100","Kampung Titi Tinggi Hilir","Padang Besar","PLS"
"02100","Kampung Titi Tinggi Ulu","Padang Besar","PLS"
"02100","Kampung Titi Tinggi","Padang Besar","PLS"
"02100","Kampung Tok Wan Nik","Padang Besar","PLS"
"02100","Kem UPP","Padang Besar","PLS"
"02100","Kem askar rimba Mab","Padang Besar","PLS"
"02100","Klinik Kesihatan Jln Keretapi","Padang Besar","PLS"
"02100","Kompleks Imigresen","Padang Besar","PLS"
"02100","Kuarantin Haiwan","Padang Besar","PLS"
"02100","Padang Besar","Padang Besar","PLS"
"02100","Pejabat Felda Rimba Mas FRM","Padang Besar","PLS"
"02100","Pejabat Kastam","Padang Besar","PLS"
"02100","Pusat Serenti Bukit Cabang","Padang Besar","PLS"
"02100","Sekolah Menengah Padang Besar","Padang Besar","PLS"
"02100","Taman Bunga Cempaka","Padang Besar","PLS"
"02100","Taman Bunga Cina","Padang Besar","PLS"
"02100","Taman Kastam Baru","Padang Besar","PLS"
"02100","Taman Kim 2","Padang Besar","PLS"
"02100","Taman Kim","Padang Besar","PLS"
"02100","Taman Perumahan Awam","Padang Besar","PLS"
"02100","Taman Singgah Sana","Padang Besar","PLS"
"02100","Taman Utara Jaya (Fasa 1 - 3)","Padang Besar","PLS"
"02100","kampung Tersusun (Batu 20)","Padang Besar","PLS"
"02200","Jalan Padang Besar (Batu 16)","Kaki Bukit","PLS"
"02200","Kaki Bukit","Kaki Bukit","PLS"
"02200","Kampung Tassoh","Kaki Bukit","PLS"
"02200","Kampung Wang Kelian","Kaki Bukit","PLS"
"02200","Taman Singgahsana","Kaki Bukit","PLS"
"02400","Beseri Dalam","Kangar","PLS"
"02400","Beseri","Kangar","PLS"
"02400","Bilal Uduh","Kangar","PLS"
"02400","Bohor Madi","Kangar","PLS"
"02400","Bukit Keteri","Kangar","PLS"
"02400","Empangan Timah Tassoh JPS","Kangar","PLS"
"02400","Guar Panji","Kangar","PLS"
"02400","Institut Kemahiran Mara","Kangar","PLS"
"02400","JKR Bekalan Air Tassoh","Kangar","PLS"
"02400","Jabatan Pertanian Bukit Temiang","Kangar","PLS"
"02400","Jalan Asam Paya","Kangar","PLS"
"02400","Jalan Beseri - Bukit Keteri","Kangar","PLS"
"02400","Jalan Kaki Bukit (Batu 4 3/4 - 6 1/4)","Kangar","PLS"
"02400","Jalan Padang Melangit","Kangar","PLS"
"02400","Jalan Santan (Batu 3 3/4 - 5)","Kangar","PLS"
"02400","Kampung Alor Kangar","Kangar","PLS"
